Names,BadBoyHalo,DanTDM,El Mariana,FitMC,Foolish Gamers,Jaiden Animations,luzugames,Maximus,MissaSinfonia,Ph1LzA,Roier,elrubiusOMG,Slimecicle,SpreenDMC,VEGETTA777,Wilbur Soot,Quackity
8-Jun-19,190609,21614221,,324085,216,6280821,8871313,258651,3716117,238307,741265,34877410,737550,167842,26709786,15540,1815023
9-Jun-19,190902,21618631,,325968,217,6286585,8873065,258687,3720469,244395,744663,34882589,738632,167918,26714836,15543,1817911
10-Jun-19,191103,21624068,,327479,218,6294001,8874817,258720,3724820,249626,753832,34887957,740149,168019,26720475,15557,1821212
11-Jun-19,191343,21626887,,328638,219,6310036,8876569,,3729172,253997,757716,34892409,741362,168089,26723454,15565,1823854
12-Jun-19,191658,21630139,,329583,221,6322351,8878321,258753,3733524,259764,760165,34898650,743158,168185,26728545,,1826608
13-Jun-19,191913,21632309,,330921,226,6331307,8880072,258765,3737876,263060,769153,34903477,744671,168274,26733502,15573,1828877
14-Jun-19,192125,21634492,,331867,227,6338148,8881824,258751,3742228,269017,773253,34907433,746066,168355,26738492,15577,1830654
15-Jun-19,192283,21637746,,333381,226,6344726,8883576,258760,3746579,275331,774656,34914766,747272,168494,26743731,15581,1833532
16-Jun-19,192494,21640171,,333960,228,6350187,8885328,258763,3750931,280935,775894,34925085,749032,168625,26749520,15594,1836617
17-Jun-19,192708,21645475,,334688,,6357233,8887080,258772,3755283,283219,777294,34934693,752020,168681,26754074,15604,1840986
18-Jun-19,192819,21648451,,335219,230,6361224,8888832,258787,3759635,284221,778443,34940112,753531,168725,26756938,15607,1843488
19-Jun-19,192991,21652598,,335657,232,6366375,8890583,258808,3763986,285099,779501,34945799,755739,168807,26766125,15616,1847353
20-Jun-19,193156,21656641,,336147,233,6372118,8892335,258809,3768338,286185,784983,34952582,758297,168832,26777132,15623,1851276
21-Jun-19,193300,21659629,,336730,,6376411,8894087,258835,3772690,289913,787306,34993195,759842,168851,26784482,15629,1854916
22-Jun-19,193453,21663376,,337907,234,6381076,8895839,258850,3777042,295462,788665,35029324,761721,168883,26791183,15669,1858543
23-Jun-19,193754,21670315,,338834,,6386000,8897591,258886,3781394,304114,790247,35057825,764330,168906,26799634,15674,1861954
24-Jun-19,193993,21673414,,340272,235,6389385,8899343,258882,3785745,307401,791521,35071343,766038,168870,26806504,15685,1865095
25-Jun-19,194217,21679746,,341719,,6394435,8901094,258893,3790097,313218,792337,35085565,769883,168907,26816550,15690,1868378
26-Jun-19,194473,21683516,,343119,236,6397116,8902846,258908,3794449,325498,793806,35099788,771842,168942,26821356,15695,1871703
27-Jun-19,194693,21687412,,345066,237,6400324,8904598,258916,3798801,332357,796733,35109754,773826,168980,26828397,15700,1874505
28-Jun-19,194887,21691275,,346229,239,6403415,8906350,258921,3803153,336489,798955,35117919,775335,169019,26835378,15704,1876751
29-Jun-19,195093,21698056,,347386,,6407838,8908102,258939,3807504,340125,800246,35123572,777283,169077,26842703,,1879085
30-Jun-19,195367,21701571,,348238,,6410662,8909854,258946,3811856,347176,803493,35135073,778384,169159,26851140,15708,1880964
1-Jul-19,195589,21705506,,349231,240,6413618,8911605,258961,3816208,353471,805356,35149769,779933,169242,26858947,15712,1883571
2-Jul-19,195927,21710337,,349901,243,6416076,8913357,258979,3820560,359772,806491,35161816,781015,169327,26865464,15716,1893377
3-Jul-19,196459,21718611,,350389,250,6419695,8915109,258991,3824912,366342,807795,35172033,782758,169439,26873635,15718,1899617
4-Jul-19,197225,21724490,,351234,253,6422511,8916861,259012,3829263,370416,808729,35180092,784248,169526,26881104,15716,1906942
5-Jul-19,198719,21729055,,351830,258,6424864,8918613,259007,3833615,373285,810053,35187353,785471,169616,26887778,15718,1911996
6-Jul-19,200139,21734413,,352493,,6427489,8920364,259031,3837967,378985,812829,35195067,786795,169709,26894465,15730,1916241
7-Jul-19,201789,21739425,,353921,257,6430362,8922116,,3842319,384518,814535,35202719,788003,169806,26901659,15729,1921121
8-Jul-19,203300,21746124,,356520,,6433622,8923868,259066,3846671,389450,815534,35215438,789325,169884,26910620,,1924879
9-Jul-19,205480,21752593,,358794,258,6437371,8925620,259098,3851022,394607,818196,35228055,790651,169949,26919999,15738,1928758
10-Jul-19,207948,21757703,,360801,,6440824,8927372,259128,3855374,403477,819761,35238485,791682,170016,26930033,15746,1932257
11-Jul-19,209511,21762656,,362674,,6443892,8929124,259151,3859726,410299,820769,35247544,796566,170084,26938045,15747,1935808
12-Jul-19,211198,21765976,,364547,259,6446960,8930875,259161,3864078,414334,821940,35254605,801450,170147,26944490,15760,1938509
13-Jul-19,212811,21769981,,366933,,6449914,8932627,259172,3868429,420239,822985,35261372,812857,170196,26952113,15770,1941617
14-Jul-19,214216,21773779,,368558,,6452698,8934379,259195,3872781,426242,825061,35273037,825620,170268,26958567,15781,1944602
15-Jul-19,216103,21779256,,370389,,6458809,8936131,259201,3877133,431632,826640,35280277,837606,170310,26965082,15793,1947535
16-Jul-19,219028,21786722,,372383,260,6472509,8937883,259222,3881485,437084,827690,35288449,846621,170398,26972105,15794,1950272
17-Jul-19,222696,21793513,,374365,262,6484006,8939635,259239,3885837,441982,828550,35297310,852853,170461,26979636,15798,1953174
18-Jul-19,224780,21798767,,376307,264,6489916,8941386,259262,3890188,445081,832669,35304728,857253,170555,26986365,15813,1955803
19-Jul-19,226564,21804337,,378179,,6494892,8943138,259279,3894540,448677,835914,35313640,861689,170640,26993748,15825,1958253
20-Jul-19,227959,21809136,,379762,265,6499251,8944890,259304,3898892,451342,838731,35322212,864936,170714,27001866,15842,1960221
21-Jul-19,229518,21813711,,381110,,6503397,8946642,259335,3903244,454139,844481,35330354,867208,170797,27011301,15855,1962168
22-Jul-19,230772,21818468,,382670,,6507129,8948394,259424,3907596,457690,846457,35343718,869535,170892,27020233,15899,1964308
23-Jul-19,233002,21824003,,384462,,6511289,8950145,259457,3911947,461140,848085,35353676,871410,171028,27029905,16211,1967018
24-Jul-19,238385,21830105,,385719,,6515075,8951897,259489,3916299,464127,849904,35363093,873042,171137,27038647,16376,1969709
25-Jul-19,240486,21835007,,386719,268,6518783,8953649,259505,3920651,467390,852418,35370672,874574,171389,27047921,16818,1972602
26-Jul-19,242727,21840073,,387933,,6522522,8955401,259535,3925003,471254,854920,35378249,875951,171612,27057443,18785,1975387
27-Jul-19,244040,21844531,,389312,269,6526114,8957153,259550,3929355,474872,857800,35385698,877125,171886,27066969,22015,1978802
28-Jul-19,245881,21848674,,390267,,6529092,8958905,259562,3933706,479511,860303,35393154,878348,172175,27076202,24290,1982285
29-Jul-19,247499,21855141,,391518,271,6533934,8960656,259595,3938058,487042,861712,35402220,879913,172515,27086046,25895,1985958
30-Jul-19,249407,21861296,,392690,,6541463,8962408,259654,3942410,492982,866629,35411985,881030,172771,27095362,28150,1992383
31-Jul-19,252354,21864007,,393929,272,6545236,8964160,259688,3946762,500150,869609,35420958,882217,172966,27104321,30729,1998136
1-Aug-19,253882,21870115,,395022,,6549782,8965912,259714,3951114,505314,870881,35428935,885592,173152,27112446,31899,2004009
2-Aug-19,255147,21878488,,396157,,6553790,8967664,259733,3955465,508608,871983,35436386,889062,173324,27120128,33164,2009520
3-Aug-19,257563,21884751,,397421,,6557175,8969416,259749,3959817,511208,875395,35442485,890899,173473,27127953,39305,2015558
4-Aug-19,258982,21891113,,398633,,6560371,8971167,259740,3964169,513507,877635,35450198,893373,173617,27137399,43349,2021210
5-Aug-19,260591,21896591,,399899,,6564415,8972919,259777,3968521,515865,879203,35469532,895497,173738,27146130,51852,2025648
6-Aug-19,262433,21901301,,401679,273,6568576,8974671,259800,3972872,518788,881119,35487075,897320,173860,27156507,68428,2030285
7-Aug-19,264439,21907695,,403410,,6571925,8976423,259820,3977224,522880,887291,35500858,898734,173973,27166438,95318,2034743
8-Aug-19,265769,21915185,,405048,275,6575718,8978175,259847,3981576,525570,893015,35511982,900209,174068,27177313,116611,2038315
9-Aug-19,267082,21921883,,406915,,6579205,8979927,259873,3985928,527526,897511,35520702,901731,174170,27185292,131190,2041437
10-Aug-19,268242,21930921,,408541,,6583122,8981678,259901,3990280,530052,907937,35530913,903333,174264,27195500,138310,2045076
11-Aug-19,269406,21935966,,409889,,6585305,8983430,259908,3994631,531617,915264,35538620,904876,174394,27204574,177828,2047674
12-Aug-19,270388,21943630,,411301,276,6590439,8985182,259931,3998983,533406,919344,35546590,906558,174478,27213399,185739,2051740
13-Aug-19,271619,21951530,,412650,278,6606218,8986934,259947,4003335,534871,921740,35554260,908582,174908,27221556,193711,2054439
14-Aug-19,273127,21957547,,413830,281,6614666,8988686,259982,4007687,536359,931330,35561735,910863,175254,27228881,207313,2056486
15-Aug-19,273969,21960802,,415219,,6618705,8990437,260006,4012039,537955,935204,35567714,912236,175745,27236244,211475,2058771
16-Aug-19,274717,21966486,,416772,,6622618,8992189,260048,4016390,539446,936663,35581741,913851,176480,27243202,214492,2061195
17-Aug-19,275601,21972513,,418184,282,6625946,8993941,260087,4020742,541362,939019,35593157,915291,177231,27250739,216641,2063779
18-Aug-19,276336,21982375,,419817,283,6630349,8995693,260093,4025094,543955,940586,35602091,916806,177656,27258142,219861,2066506
19-Aug-19,278654,21996765,,422040,,6633566,8997445,260113,4029446,546853,941231,35610052,918151,178055,27265495,221249,2069073
20-Aug-19,279687,22003010,,423869,,6636238,8999197,260118,4033798,549212,941798,35615671,919271,178302,27271851,233775,2071620
21-Aug-19,280842,22008825,,425453,,6639388,9000948,260145,4038149,552452,942447,35622934,920960,178516,27280376,236590,2074314
22-Aug-19,281640,22013573,,426789,282,6641982,9002700,260152,4042501,556223,950891,35628460,922763,178774,27286387,238809,2076682
23-Aug-19,282307,22013872,,427711,,6643285,9004452,260129,4046853,559887,953683,35631574,924547,178894,27290148,243701,2079205
24-Aug-19,282797,22019141,,428520,,6645675,9006204,260155,4051205,562973,955937,35636647,926339,179050,27295741,245974,2081581
25-Aug-19,283406,22026228,,430132,279,6648494,9007956,260147,4055557,565689,957250,35641867,928253,179165,27302568,247044,2084701
26-Aug-19,284255,22032327,,432131,280,6652833,9009708,260139,4059908,568574,958106,35647042,930260,179261,27308039,248634,2088292
27-Aug-19,284845,22037666,,433930,,6659739,9011459,260154,4064260,571339,958800,35656186,932305,179329,27313233,253429,2092403
28-Aug-19,285790,22042587,,437029,,6665177,9013211,260171,4068612,574334,959332,35664541,935188,179390,27317520,256052,2097120
29-Aug-19,286369,22047509,,440439,278,6669225,9014963,260177,4072964,576464,960196,35669756,938030,179454,27322257,259463,2101129
30-Aug-19,287002,22052792,,444092,,6673292,9016715,260182,4077315,578393,961206,35676062,940530,179483,27327077,261010,2104181
31-Aug-19,287672,22062044,,447063,,6678919,9018467,260186,4081667,579597,962291,35682499,942955,179547,27332949,262094,2107097
1-Sep-19,288478,22068995,,451405,,6681201,9020218,260204,4086019,581152,963258,35689749,946697,179613,27336674,263152,2109940
2-Sep-19,289255,22075140,,455220,,6683483,9021970,260219,4090371,582372,964006,35696999,949725,179691,27340399,264112,2112719
3-Sep-19,290829,22080303,,457915,,6685765,9023722,260231,4094723,583371,965575,35704249,951898,179727,27344124,266769,2115384
4-Sep-19,292097,22085154,,460522,,6688048,9025474,260250,4099074,584855,967087,35711499,953673,179838,27347849,268698,2118511
5-Sep-19,292970,22087803,,461721,,6690330,9027226,260269,4103426,585735,967684,35718749,954405,179933,27351574,269956,2120288
6-Sep-19,293598,22091234,,463435,,6692612,9028978,260262,4107778,586424,968465,35725999,955364,180034,27355299,271410,2122351
7-Sep-19,294175,22095205,,465051,,6694894,9030729,260270,4112130,587330,969045,35733249,956273,180125,27359024,272755,2123875
8-Sep-19,295065,22101550,,467855,,6697177,9032481,260268,4116482,588651,970981,35740499,957276,180233,27362749,274129,2125928
9-Sep-19,295910,22107432,,469960,,6699459,9034233,260281,4120833,590803,972160,35747749,958543,180356,27366474,275713,2128277
10-Sep-19,296390,22110643,,471448,,6701741,9035985,260289,4125185,592587,972736,35754999,960175,180501,27370199,300661,2130183
11-Sep-19,296812,22114391,,472432,,6704024,9037737,260292,4129537,594293,973097,35762249,961667,180667,27373924,330659,2131839
12-Sep-19,297165,22117890,,473341,,6706306,9039489,260304,4133889,595695,973874,35769499,962943,180829,27377649,360507,2133643
13-Sep-19,297468,22119693,,474211,,6708588,9041240,260291,4138241,597798,974705,35776749,964725,180983,27381374,384846,2135691
14-Sep-19,297729,22122789,,477502,,6710870,9042992,260292,4142592,599728,974959,35783999,966322,181097,27385099,404921,2137158
15-Sep-19,298635,22127426,,479159,280,6713153,9044744,260299,4146944,601704,975388,35791249,968172,181210,27388824,422172,2143869
16-Sep-19,299407,22131995,,480640,,6715435,9046496,260338,4151296,603405,975951,35798499,970314,181366,27392549,439085,2149337
17-Sep-19,299877,22135166,,481502,,6717717,9048248,260352,4155648,605355,976258,35805749,972279,181459,27396274,463865,2154128
18-Sep-19,300000,,,482000,,6720000,9050000,,4160000,607000,976500,35812999,974000,181591,27400000,471310,2150000
19-Sep-19,,,,,,6730000,,,4170000,608000,,35820249,975000,,,476000,2160000
20-Sep-19,301000,,,483000,,,,,,609000,977000,35827499,976000,,,484000,
21-Sep-19,,,,484000,,,,,4180000,610000,978000,35834749,977000,,,492000,2170000
22-Sep-19,302000,,,485000,279,,,,,613000,,35841999,984000,,,503000,2180000
23-Sep-19,,,,486000,,,,,4190000,615000,979000,35849249,992000,182000,,507000,
24-Sep-19,303000,,,,,,,,,616000,980000,35856499,1000000,,,509000,2190000
25-Sep-19,,,,,,6760000,,,4200000,618000,,35863749,1010000,,,511000,
26-Sep-19,304000,,,487000,,6770000,,,,619000,981000,35870999,1020000,,,515000,
27-Sep-19,305000,,,488000,,,9060000,,4210000,619500,,35878249,,,,517000,2200000
28-Sep-19,,,,,,6780000,,,4220000,620000,982000,35885499,,,,518000,
29-Sep-19,306000,,,489000,,,,,4230000,622000,983000,35892749,1030000,181999,,520000,
30-Sep-19,,,,490000,,,,,4240000,623000,,35900000,,182000,,521000,
1-Oct-19,307000,22142369,,,,6790000,,,4245000,623500,,,,183000,,522000,
2-Oct-19,,22149573,,491000,280,,,,4250000,624000,,,,,,524000,
3-Oct-19,,22156777,,492000,,,,,4260000,,984000,,,184000,,526000,2210000
4-Oct-19,308000,22163981,,,,,,,,624999,,,,184999,,528000,
5-Oct-19,,22171184,,492999,,6800000,,,4300000,625000,,,,185999,,529000,
6-Oct-19,309000,22178388,,495750,,,9065000,,4305000,,985000,,1032500,186000,,531000,
7-Oct-19,309500,22185592,,498500,,,9070000,,4310000,625833,985500,,1035000,187000,27450000,533000,
8-Oct-19,310000,22192796,,501250,,6805000,9090000,,4315000,626666,986000,,1037500,188000,27500000,535000,
9-Oct-19,310500,22200000,,507000,,6810000,9120000,,4320000,627500,987000,,1040000,,,537999,
10-Oct-19,311000,,,510000,,,9130000,,4330000,628333,,,,,,540000,
11-Oct-19,311500,,,512000,,,,,4340000,629166,,,,,,543000,
12-Oct-19,312000,,,514000,,,9140000,,,630000,,,,,27600000,547000,
13-Oct-19,312499,,,516000,,,9150000,,4350000,631000,988000,,,,,560000,2220000
14-Oct-19,312999,,,519000,,6820000,9170000,,,632000,992000,,,189000,,571000,
15-Oct-19,313285,,,521000,279,,9180000,260444,4360000,633000,993000,,1050000,,,592000,
16-Oct-19,313571,,,522000,,,9190000,260537,,634000,994000,,,,,602000,2230000
17-Oct-19,313857,,,523000,280,,9200000,260629,,633999,995000,35950000,,,,617000,2240000
18-Oct-19,314142,,,524000,,6830000,9220000,260722,4365000,634000,,36000000,,,,628000,2250000
19-Oct-19,314428,,,,281,,,260814,4370000,635000,996000,,,,,631000,2260000
20-Oct-19,314714,,,526000,,,9230000,260907,4375000,635250,,,1055000,,27700000,634000,2270000
21-Oct-19,315000,,,528000,282,,9240000,261000,4380000,635500,997000,,1060000,,,637000,
22-Oct-19,315714,,,529000,280,6840000,9250000,,,635750,998000,,,,,640000,2280000
23-Oct-19,316428,,,529500,279,,9255000,,4385000,636000,999000,,,,,641500,
24-Oct-19,317142,,,530000,,,9260000,,4390000,636428,1000000,,,,,642999,
25-Oct-19,317857,,,530500,,6850000,9270000,,4400000,636856,,,,,,648999,2290000
26-Oct-19,318571,,,531000,280,,,260999,4410000,637284,,,,,,653000,
27-Oct-19,319285,,,533000,281,,9280000,261000,4420000,637714,,,,,,660500,
28-Oct-19,319999,,,534000,,6860000,,,,638142,,,1070000,,,668000,
29-Oct-19,320428,,,535000,,,,,4430000,638571,,,1080000,,,677000,2300000
30-Oct-19,320857,,,537000,,,9290000,,,639000,,,1100000,,,686000,
31-Oct-19,321285,,,538000,,,,,,640000,,,1120000,189166,27800000,691500,
1-Nov-19,321714,,,539000,280,6870000,9300000,,4440000,640846,,,1130000,189333,,697000,
2-Nov-19,322142,,,,,,,,,641692,,,1150000,189500,,700000,2310000
3-Nov-19,322571,,,540000,,,9310000,,4450000,642538,,,1170000,189666,,702000,
4-Nov-19,323000,,,542000,,,,,4470000,643384,1010000,,1190000,189833,,704000,
5-Nov-19,323428,22250000,,,279,6880000,,,4485000,644230,,36033333,1195000,190000,,705000,2309999
6-Nov-19,323857,22300000,,542714,,6882500,9315000,,4500000,645076,,36066666,1200000,,,706665,2313333
7-Nov-19,324285,,,543427,,6885000,9320000,,4507500,645923,,36100000,1202500,,,708333,2316666
8-Nov-19,324714,,,544142,,6887500,9325000,,4515000,646769,,,1205000,,,710000,2319999
9-Nov-19,325142,,,544857,,6890000,9330000,,4522500,647615,1013333,,1207500,,27833333,711333,2320000
10-Nov-19,325571,,,545571,280,6896666,9333333,,4530000,648460,1016666,,1210000,,27866666,712666,
11-Nov-19,326000,,,546285,281,6903333,9336666,,4540000,649306,1020000,,1215000,,27900000,714000,
12-Nov-19,327000,,,547000,282,6910000,9340000,,4550000,650153,,,1220000,,,714999,2325000
13-Nov-19,,,,548000,,6940000,9350000,,4560000,651000,,,,,,716000,2330000
14-Nov-19,,,,,,6980000,9360000,,,651666,,,,,,718000,2329999
15-Nov-19,,,,549000,,7000000,9370000,,4570000,652333,1030000,,,,,721000,2330000
16-Nov-19,328000,,,549333,,7020000,9380000,,,654000,,36200000,1230000,,,724000,
17-Nov-19,,,,549666,,7030000,,,4580000,655000,,,,,,725000,
18-Nov-19,,,,550000,283,7040000,9390000,,4585000,655500,,,,,,729000,
19-Nov-19,328500,,,,284,7050000,9400000,,4590000,656000,,,1240000,191000,,731999,2339999
20-Nov-19,329000,,,551000,286,7060000,9410000,,4600000,657000,,,,,,738000,2350000
21-Nov-19,,,,,,,,,4610000,,1040000,,,,,742999,2360000
22-Nov-19,330000,,,551250,287,7070000,9420000,,,657500,,,,,,747000,
23-Nov-19,,,,551500,289,7080000,9430000,,,659000,,,,192000,28000000,751000,
24-Nov-19,331000,,,551750,,,,,4620000,,1050000,,1250000,,,753000,2370000
25-Nov-19,331500,,,552000,,,9450000,,4630000,660000,1060000,,,193000,,758000,
26-Nov-19,332000,,,553000,,7085000,9460000,,,,,,,,,762000,
27-Nov-19,332333,,,553500,290,7090000,9470000,,4640000,660999,,,,,,766000,2380000
28-Nov-19,332666,,,554000,291,7100000,9480000,,4650000,661000,,,1260000,,,769000,
29-Nov-19,333000,,,554500,,,,,4660000,,1070000,,1270000,,,772000,
30-Nov-19,334000,,,555000,,7110000,9490000,,,,,,,,,775000,
1-Dec-19,,,,556000,292,,9500000,,4670000,662000,,,1280000,,,779000,
2-Dec-19,335000,,,557000,,,,,4680000,,,,,,28100000,786000,
3-Dec-19,,,,559000,293,7100000,,,4690000,,1080000,,,,,790000,
4-Dec-19,,22200000,,561000,294,7090000,,,,,,,,,28000000,793000,
5-Dec-19,,,,,297,,9510000,,4700000,,,,1290000,,28100000,795000,
6-Dec-19,336000,,,,301,7100000,,,4710000,663000,,,,,,800000,
7-Dec-19,,,,562000,305,,9520000,,4720000,664000,,,,,,802000,
8-Dec-19,,,,,306,7110000,,,4730000,,,,,,,805000,
9-Dec-19,337000,,,563000,307,7120000,9530000,,,665000,,36300000,1300000,194000,,808000,
10-Dec-19,338000,,,564000,,7140000,9540000,,4740000,666000,,,,,,814000,
11-Dec-19,,,,,308,7150000,,,,667000,,,,195000,,816000,
12-Dec-19,339000,,,,311,7170000,9550000,,4750000,669000,,,1310000,196000,,819000,2390000
13-Dec-19,,,,,,,,,4760000,670000,,,,,,820000,
14-Dec-19,340000,,,565000,,7180000,,,,672000,,,,,,822000,
15-Dec-19,342000,,,,,7190000,,,,673000,,,,197000,,823000,
16-Dec-19,343000,,,566000,312,7200000,9560000,,4770000,674000,,,,,28200000,824000,
17-Dec-19,,,,567000,313,,,,4780000,675000,,,,198000,,826000,
18-Dec-19,344000,,,,316,,9570000,,4790000,676000,,,,,,827000,2400000
19-Dec-19,,,,,,7210000,,,,,,36400000,1320000,,,829000,
20-Dec-19,,,,,317,,9580000,,4800000,,,,,,,831000,
21-Dec-19,345000,,,568000,318,,,,,677000,,,,,,833000,
22-Dec-19,346000,22300000,,,,7220000,,,4810000,,1090000,,,,,834000,2410000
23-Dec-19,347000,,,569000,,,9590000,,4820000,,,,,199000,,835000,
24-Dec-19,,,,,,7230000,,,,678000,,,,,,836000,
25-Dec-19,348000,,,570000,319,,,,4830000,,,,1330000,200000,,841000,
26-Dec-19,,,,,,,,,,,,,,,28300000,843000,
27-Dec-19,349000,,,571000,,7240000,9600000,,4840000,,,,1340000,,,844000,2420000
28-Dec-19,,,,,,,,,,679000,,,,201000,,845000,
29-Dec-19,350000,,,,320,,,,4850000,,,,,,,847000,
30-Dec-19,351000,,,572000,,7260000,,262000,4860000,,,,,,,849000,
31-Dec-19,352000,,,573000,321,7280000,9610000,,4870000,,,36500000,1350000,,,851000,2440000
1-Jan-20,,,,,,7290000,,,,,,,,202000,,,2450000
2-Jan-20,353000,,,574000,,7300000,9620000,,4880000,680000,,,,,,852000,2460000
3-Jan-20,,,,575000,,7310000,,,4890000,,,,1360000,,,853000,2480000
4-Jan-20,,,,577000,319,,9630000,,4900000,,,,,,,,
5-Jan-20,354000,,,579000,,7320000,9640000,,4910000,,,,1370000,,28400000,854000,2490000
6-Jan-20,355000,,,584000,,,9650000,,4950000,,,36600000,,,,855000,
7-Jan-20,,,,587000,,7330000,,,4970000,681000,,,,203000,,856000,2500000
8-Jan-20,356000,,,589000,320,,,,4980000,,1100000,,1380000,,,,2510000
9-Jan-20,357000,,,591000,321,,9660000,,4990000,682000,,,,,,857000,2520000
10-Jan-20,,,,593000,323,,9670000,,5000000,,,,,,,,2530000
11-Jan-20,,,,595000,326,7340000,,,5010000,683000,,,,,,858000,
12-Jan-20,358000,,,600000,328,7350000,,,,684000,,36700000,,,,859000,
13-Jan-20,359000,,,602000,,,9680000,,5020000,685000,,,1390000,204000,,860000,
14-Jan-20,,,,603000,329,7360000,9690000,,5030000,686000,,,,205000,,,
15-Jan-20,360000,,,604000,330,,9700000,,5040000,687000,,,,,28500000,,2540000
16-Jan-20,361000,,,605000,,,,,,,1110000,,,206000,,861000,
17-Jan-20,362000,,,606000,,7370000,9710000,,5050000,688000,,36800000,,207000,,,
18-Jan-20,,,,607000,332,,9720000,,,,1120000,,,208000,,862000,
19-Jan-20,363000,,,609000,337,,,,5060000,689000,1130000,,,,,863000,
20-Jan-20,364000,,,619000,,7380000,9730000,263000,5070000,,1140000,,,209000,,864000,
21-Jan-20,,22400000,,621000,340,,,,,690000,1150000,,1400000,211000,,865000,
22-Jan-20,,,,625000,,,9740000,,5080000,691000,,,,212000,28600000,866000,
23-Jan-20,,,,628000,341,7390000,,,,692000,1160000,,,,,868000,
24-Jan-20,365000,,,630000,353,,9750000,,5090000,,1170000,,,213000,,870000,
25-Jan-20,,,,632000,354,,9760000,,5120000,,,,,,,,
26-Jan-20,,,,648000,356,,9800000,,5140000,693000,,,1410000,214000,,872000,
27-Jan-20,366000,,,653000,365,7400000,9820000,,5150000,,,36900000,,215000,,,2550000
28-Jan-20,,,,658000,372,,9880000,,5170000,694000,,,,,,874000,
29-Jan-20,,,,663000,377,7410000,9900000,,5190000,,,,,,,875000,
30-Jan-20,367000,,,669000,389,,9920000,,,,,,,,28700000,876000,
31-Jan-20,,,,671000,390,,9950000,,5200000,695000,,,,,,877000,
1-Feb-20,,,,673000,395,,9960000,,,,,,,216000,,879000,
2-Feb-20,368000,,,675000,400,7420000,9970000,,5210000,696000,,,,217000,,881000,
3-Feb-20,,,,678000,405,,9980000,,,697000,,,,218000,,883000,
4-Feb-20,,,,680000,410,,9990000,,5220000,698000,,,,219000,,884000,
5-Feb-20,369000,,,683000,415,7430000,10000000,,,699000,,,1420000,,,886000,2560000
6-Feb-20,,,,685000,420,,,,5230000,700000,,,,220000,,888000,
7-Feb-20,,,,688000,425,7440000,,,,,,,,221000,,890000,
8-Feb-20,370000,,,690000,430,,,,5240000,701000,,,,222000,,891000,
9-Feb-20,,,,693000,435,,,,5250000,702000,,,,223000,,893000,
10-Feb-20,,,,695000,440,7450000,,,,703000,1180000,,1430000,,28800000,895000,2570000
11-Feb-20,371000,,,698000,445,,,,5260000,704000,,,,224000,,897000,
12-Feb-20,,,,700000,450,7460000,,,,705000,,,,225000,,899000,
13-Feb-20,,,,703000,455,,10100000,,5270000,,,,,226000,,900000,
14-Feb-20,372000,,,705000,460,,,,,706000,,,,227000,,902000,
15-Feb-20,,,,708000,465,7470000,,,5280000,707000,,37000000,1440000,,,904000,
16-Feb-20,373000,,,710000,470,,,,5290000,708000,,,,228000,,906000,
17-Feb-20,,,,712000,475,,,,,709000,,,,229000,,907000,2580000
18-Feb-20,,,,715000,480,7480000,,,5300000,710000,,,,230000,,909000,
19-Feb-20,374000,,,717000,485,,,,,,,,,231000,,911000,
20-Feb-20,,,,720000,490,7490000,,,5310000,711000,1190000,,1450000,,28900000,913000,
21-Feb-20,,,,722000,495,,,,,712000,,,,232000,,915000,
22-Feb-20,375000,,,725000,500,,10200000,,5320000,713000,,,,233000,,916000,
23-Feb-20,,,,727000,505,7500000,,,5330000,714000,,,,234000,,918000,
24-Feb-20,,,,730000,510,,,,,715000,,,,235000,,920000,2590000
25-Feb-20,376000,,,732000,515,7510000,,,5340000,716000,,,1460000,,,922000,
26-Feb-20,,,,735000,520,,,,,717000,,,,236000,,923000,
27-Feb-20,,,,737000,525,,,,5350000,718000,,,,237000,,925000,
28-Feb-20,377000,,,740000,530,7520000,,,,719000,,,,238000,,927000,
29-Feb-20,,,,742000,535,,,,5360000,720000,,,,239000,,929000,
1-Mar-20,378000,,,745000,544,7530000,10300000,,5370000,721000,1200000,37100000,1470000,240000,29000000,931000,2600000
2-Mar-20,,,,748000,543,,10400000,,5380000,722000,1210000,37200000,,241000,,932000,
3-Mar-20,,,,751000,569,,,,5400000,,,,,,,933000,
4-Mar-20,,,,754000,593,7540000,,,5420000,723000,,,1480000,243000,29100000,934000,
5-Mar-20,,22500000,,756000,621,,,,5430000,725000,,,,,,935000,
6-Mar-20,379000,,,758000,,,,264000,5440000,726000,,,,,,936000,2610000
7-Mar-20,,,,759000,623,7550000,,,,,,,,244000,,,
8-Mar-20,,,,763000,626,,,,5450000,728000,,,,,,937000,
9-Mar-20,,,,768000,629,7560000,,,5460000,729000,,,,245000,,938000,
10-Mar-20,380000,,,771000,631,7570000,,,,730000,1220000,,1490000,,,939000,
11-Mar-20,,,,773000,634,,,,5470000,731000,,,,,,940000,
12-Mar-20,381000,,,774000,637,7580000,,,,732000,,,,246000,,941000,
13-Mar-20,,,,776000,639,,,,5480000,733000,,,,,,942000,
14-Mar-20,,,,778000,642,7590000,,,,734000,,,,247000,,943000,
15-Mar-20,382000,,,781000,645,,,,,736000,,,,,,944000,
16-Mar-20,,,,784000,648,7600000,,,5490000,737000,,37300000,,248000,,948000,
